gene,gene_symbol,auc,max_auc,mean_positive,mean_negative,mean_delta,pvalue,n_positive,n_negative,fdr
ENSG00000067596_DHX8,DHX8,0,1,10.58837627,10.7158042,-0.1274279348,0.002164502165,6,6,0.07241319142
ENSG00000068650_ATP11A,ATP11A,1,1,11.29705314,10.76948529,0.5275678503,0.002164502165,6,6,0.07241319142
ENSG00000068654_POLR1A,POLR1A,1,1,12.09535035,11.79758506,0.2977652822,0.002164502165,6,6,0.07241319142
ENSG00000069424_KCNAB2,KCNAB2,1,1,8.420746254,7.937665317,0.4830809375,0.002164502165,6,6,0.07241319142
ENSG00000069509_FUNDC1,FUNDC1,0,1,7.122005672,7.898709202,-0.7767035296,0.002164502165,6,6,0.07241319142
ENSG00000070444_MNT,MNT,1,1,10.86573617,10.33673623,0.5289999387,0.002164502165,6,6,0.07241319142
ENSG00000071127_WDR1,WDR1,0,1,12.04461194,12.4197658,-0.3751538601,0.002164502165,6,6,0.07241319142
ENSG00000072071_ADGRL1,ADGRL1,1,1,10.61120623,9.957688536,0.6535176986,0.002164502165,6,6,0.07241319142
ENSG00000072110_ACTN1,ACTN1,1,1,12.21950919,12.07856593,0.1409432661,0.002164502165,6,6,0.07241319142
ENSG00000072849_DERL2,DERL2,0,1,8.726386109,9.046527191,-0.3201410819,0.002164502165,6,6,0.07241319142
ENSG00000073169_SELENOO,SELENOO,1,1,10.11430767,9.768902761,0.3454049115,0.002164502165,6,6,0.07241319142
ENSG00000074582_BCS1L,BCS1L,1,1,10.02159943,9.539498493,0.4821009353,0.002164502165,6,6,0.07241319142
ENSG00000076258_FMO4,FMO4,0,1,2.867812788,3.415575435,-0.5477626478,0.002164502165,6,6,0.07241319142
ENSG00000080608_PUM3,PUM3,1,1,10.7598934,10.44557665,0.3143167519,0.002164502165,6,6,0.07241319142
ENSG00000080815_PSEN1,PSEN1,0,1,10.53463407,10.83279976,-0.2981656899,0.002164502165,6,6,0.07241319142
ENSG00000083807_SLC27A5,SLC27A5,1,1,9.141797318,8.065373489,1.076423828,0.002164502165,6,6,0.07241319142
ENSG00000084234_APLP2,APLP2,0,1,12.95693921,13.28611601,-0.3291767988,0.002164502165,6,6,0.07241319142
ENSG00000084774_CAD,CAD,1,1,12.68822196,12.18564026,0.5025816985,0.002164502165,6,6,0.07241319142
ENSG00000085063_CD59,CD59,0,1,12.87218524,13.36128634,-0.4891010998,0.002164502165,6,6,0.07241319142
ENSG00000085552_IGSF9,IGSF9,1,1,10.64832429,9.971648634,0.6766756611,0.002164502165,6,6,0.07241319142
ENSG00000087087_SRRT,SRRT,1,1,11.68762958,11.35815846,0.3294711269,0.002164502165,6,6,0.07241319142
ENSG00000087510_TFAP2C,TFAP2C,0,1,9.538448101,9.946683142,-0.4082350412,0.002164502165,6,6,0.07241319142
ENSG00000088727_KIF9,KIF9,1,1,7.797732042,7.28517616,0.5125558814,0.002164502165,6,6,0.07241319142
ENSG00000088986_DYNLL1,DYNLL1,0,1,10.88814138,11.69893351,-0.8107921354,0.002164502165,6,6,0.07241319142
ENSG00000089022_MAPKAPK5,MAPKAPK5,1,1,10.3985835,10.10052962,0.2980538833,0.002164502165,6,6,0.07241319142
ENSG00000089041_P2RX7,P2RX7,1,1,4.45868773,2.874760075,1.583927655,0.002164502165,6,6,0.07241319142
ENSG00000089053_ANAPC5,ANAPC5,1,1,11.87394799,11.50706885,0.3668791306,0.002164502165,6,6,0.07241319142
ENSG00000089057_SLC23A2,SLC23A2,1,1,10.09933358,9.676293421,0.4230401616,0.002164502165,6,6,0.07241319142
ENSG00000089094_KDM2B,KDM2B,1,1,10.49757531,10.1369014,0.3606739129,0.002164502165,6,6,0.07241319142
ENSG00000089154_GCN1,GCN1,1,1,13.20033301,12.85487727,0.345455746,0.002164502165,6,6,0.07241319142
ENSG00000089356_FXYD3,FXYD3,0,1,12.76252345,13.04450851,-0.2819850597,0.002164502165,6,6,0.07241319142
ENSG00000090006_LTBP4,LTBP4,1,1,11.47981621,10.6788151,0.8010011168,0.002164502165,6,6,0.07241319142
ENSG00000091986_CCDC80,CCDC80,0,1,8.540528631,9.058227158,-0.5176985268,0.002164502165,6,6,0.07241319142
ENSG00000096433_ITPR3,ITPR3,1,1,14.3364658,13.77880523,0.5576605706,0.002164502165,6,6,0.07241319142
ENSG00000099381_SETD1A,SETD1A,1,1,10.59387546,10.26043547,0.3334399912,0.002164502165,6,6,0.07241319142
ENSG00000099821_POLRMT,POLRMT,1,1,10.90570125,10.70902731,0.1966739388,0.002164502165,6,6,0.07241319142
ENSG00000099899_TRMT2A,TRMT2A,1,1,10.35479276,9.865721894,0.4890708691,0.002164502165,6,6,0.07241319142
ENSG00000100241_SBF1,SBF1,1,1,12.52923534,12.08900169,0.4402336487,0.002164502165,6,6,0.07241319142
ENSG00000100243_CYB5R3,CYB5R3,0,1,11.64246323,11.9549349,-0.3124716703,0.002164502165,6,6,0.07241319142
ENSG00000100302_RASD2,RASD2,1,1,6.399302345,4.410376536,1.988925809,0.002164502165,6,6,0.07241319142
ENSG00000100418_DESI1,DESI1,1,1,11.0959091,10.78700954,0.3088995688,0.002164502165,6,6,0.07241319142
ENSG00000100439_ABHD4,ABHD4,0,1,9.360860879,9.724103566,-0.3632426876,0.002164502165,6,6,0.07241319142
ENSG00000100664_EIF5,EIF5,0,1,11.88004783,12.48190306,-0.6018552355,0.002164502165,6,6,0.07241319142
ENSG00000100726_TELO2,TELO2,1,1,10.35740108,9.944011148,0.4133899361,0.002164502165,6,6,0.07241319142
ENSG00000101158_NELFCD,NELFCD,1,1,11.21358537,10.84373896,0.3698464026,0.002164502165,6,6,0.07241319142
ENSG00000101294_HM13,HM13,1,1,11.82618237,11.49316324,0.333019129,0.002164502165,6,6,0.07241319142
ENSG00000101407_TTI1,TTI1,1,1,10.16695174,9.917719776,0.2492319643,0.002164502165,6,6,0.07241319142
ENSG00000102048_ASB9,ASB9,1,1,7.332933151,6.888054537,0.444878614,0.002164502165,6,6,0.07241319142
ENSG00000102882_MAPK3,MAPK3,0,1,9.44541853,9.704285423,-0.2588668932,0.002164502165,6,6,0.07241319142
ENSG00000102890_ELMO3,ELMO3,1,1,11.05441245,10.59975185,0.4546606023,0.002164502165,6,6,0.07241319142
ENSG00000102967_DHODH,DHODH,1,1,8.665556448,8.281049667,0.384506781,0.002164502165,6,6,0.07241319142
ENSG00000103037_SETD6,SETD6,1,1,10.08343591,9.701650698,0.381785217,0.002164502165,6,6,0.07241319142
ENSG00000103047_TANGO6,TANGO6,1,1,9.593878763,9.018520229,0.5753585343,0.002164502165,6,6,0.07241319142
ENSG00000103067_ESRP2,ESRP2,1,1,11.97137968,11.6167926,0.3545870793,0.002164502165,6,6,0.07241319142
ENSG00000103111_MON1B,MON1B,0,1,10.53425363,10.76980028,-0.2355466479,0.002164502165,6,6,0.07241319142
ENSG00000103148_NPRL3,NPRL3,1,1,10.22948432,9.840724824,0.3887594971,0.002164502165,6,6,0.07241319142
ENSG00000103253_HAGHL,HAGHL,1,1,9.653947955,8.975171519,0.6787764359,0.002164502165,6,6,0.07241319142
ENSG00000103264_FBXO31,FBXO31,1,1,10.33067502,9.868352065,0.462322952,0.002164502165,6,6,0.07241319142
ENSG00000103365_GGA2,GGA2,1,1,10.70014044,10.43133121,0.2688092353,0.002164502165,6,6,0.07241319142
ENSG00000103502_CDIPT,CDIPT,0,1,10.25571058,10.4200134,-0.1643028242,0.002164502165,6,6,0.07241319142
ENSG00000103811_CTSH,CTSH,0,1,10.10550681,10.7540788,-0.6485719915,0.002164502165,6,6,0.07241319142
ENSG00000104419_NDRG1,NDRG1,0,1,10.37432349,10.71294244,-0.338618958,0.002164502165,6,6,0.07241319142
ENSG00000104497_SNX16,SNX16,0,1,7.726035487,8.223393138,-0.4973576504,0.002164502165,6,6,0.07241319142
ENSG00000104756_KCTD9,KCTD9,0,1,9.84418331,10.46088876,-0.6167054526,0.002164502165,6,6,0.07241319142
ENSG00000104812_GYS1,GYS1,1,1,11.04162303,10.75039804,0.2912249945,0.002164502165,6,6,0.07241319142
ENSG00000104835_SARS2,SARS2,1,1,9.543858849,9.126133725,0.4177251243,0.002164502165,6,6,0.07241319142
ENSG00000104983_CCDC61,CCDC61,1,1,8.467016709,7.924785596,0.5422311136,0.002164502165,6,6,0.07241319142
ENSG00000105058_FAM32A,FAM32A,0,1,9.619991177,10.18275796,-0.5627667808,0.002164502165,6,6,0.07241319142
ENSG00000105607_GCDH,GCDH,1,1,9.182876806,8.797889714,0.3849870919,0.002164502165,6,6,0.07241319142
ENSG00000105618_PRPF31,PRPF31,1,1,10.29134953,10.11034568,0.1810038527,0.002164502165,6,6,0.07241319142
ENSG00000105649_RAB3A,RAB3A,1,1,7.255138943,6.301887445,0.9532514983,0.002164502165,6,6,0.07241319142
ENSG00000105662_CRTC1,CRTC1,1,1,9.351842566,8.900814507,0.4510280591,0.002164502165,6,6,0.07241319142
ENSG00000105701_FKBP8,FKBP8,0,1,11.53970649,11.81674787,-0.2770413862,0.002164502165,6,6,0.07241319142
ENSG00000106344_RBM28,RBM28,1,1,11.24480218,10.94617409,0.2986280931,0.002164502165,6,6,0.07241319142
ENSG00000106348_IMPDH1,IMPDH1,1,1,11.44673248,11.05943992,0.3872925546,0.002164502165,6,6,0.07241319142
ENSG00000106948_AKNA,AKNA,1,1,8.665021974,8.319528762,0.3454932119,0.002164502165,6,6,0.07241319142
ENSG00000106991_ENG,ENG,1,1,10.27478576,9.577408738,0.6973770228,0.002164502165,6,6,0.07241319142
ENSG00000107014_RLN2,RLN2,0,1,2.934869884,3.999896402,-1.065026518,0.002164502165,6,6,0.07241319142
ENSG00000107281_NPDC1,NPDC1,1,1,11.39682396,10.92926243,0.4675615259,0.002164502165,6,6,0.07241319142
ENSG00000107372_ZFAND5,ZFAND5,0,1,10.9652195,11.46500955,-0.4997900528,0.002164502165,6,6,0.07241319142
ENSG00000108641_B9D1,B9D1,1,1,8.203054777,7.65111602,0.5519387572,0.002164502165,6,6,0.07241319142
ENSG00000108773_KAT2A,KAT2A,1,1,12.26285897,11.50599334,0.756865637,0.002164502165,6,6,0.07241319142
ENSG00000108924_HLF,HLF,1,1,5.179760119,3.562896704,1.616863415,0.002164502165,6,6,0.07241319142
ENSG00000109472_CPE,CPE,0,1,6.04604623,6.848983811,-0.8029375807,0.002164502165,6,6,0.07241319142
ENSG00000109929_SC5D,SC5D,0,1,9.567889762,10.34621542,-0.7783256607,0.002164502165,6,6,0.07241319142
ENSG00000110002_VWA5A,VWA5A,0,1,7.042056623,7.523659035,-0.4816024118,0.002164502165,6,6,0.07241319142
ENSG00000110074_FOXRED1,FOXRED1,1,1,9.264121325,8.907769549,0.3563517765,0.002164502165,6,6,0.07241319142
ENSG00000110429_FBXO3,FBXO3,0,1,9.897959725,10.19168413,-0.2937244032,0.002164502165,6,6,0.07241319142
ENSG00000111335_OAS2,OAS2,0,1,1.926597326,3.597832468,-1.671235142,0.002164502165,6,6,0.07241319142
ENSG00000111412_C12orf49,C12orf49,0,1,10.13330957,10.70152275,-0.5682131797,0.002164502165,6,6,0.07241319142
ENSG00000111897_SERINC1,SERINC1,0,1,10.67600064,11.48333149,-0.8073308507,0.002164502165,6,6,0.07241319142
ENSG00000112159_MDN1,MDN1,1,1,13.48915797,12.54109658,0.9480613851,0.002164502165,6,6,0.07241319142
ENSG00000112759_SLC29A1,SLC29A1,1,1,10.72319904,10.24576142,0.4774376196,0.002164502165,6,6,0.07241319142
ENSG00000112787_FBRSL1,FBRSL1,1,1,11.26869335,10.95991192,0.3087814331,0.002164502165,6,6,0.07241319142
ENSG00000113594_LIFR,LIFR,0,1,7.224096542,7.838852325,-0.6147557825,0.002164502165,6,6,0.07241319142
ENSG00000113595_TRIM23,TRIM23,0,1,8.392284633,8.788054489,-0.3957698554,0.002164502165,6,6,0.07241319142
ENSG00000113732_ATP6V0E1,ATP6V0E1,0,1,9.571543571,10.29266298,-0.7211194055,0.002164502165,6,6,0.07241319142
ENSG00000114200_BCHE,BCHE,0,1,5.1373151,5.949548713,-0.8122336127,0.002164502165,6,6,0.07241319142
ENSG00000114631_PODXL2,PODXL2,1,1,10.35324983,9.929478348,0.4237714796,0.002164502165,6,6,0.07241319142
ENSG00000114650_SCAP,SCAP,1,1,11.7799075,11.32718472,0.4527227779,0.002164502165,6,6,0.07241319142
ENSG00000114770_ABCC5,ABCC5,1,1,10.5979474,9.838615251,0.7593321504,0.002164502165,6,6,0.07241319142
ENSG00000114854_TNNC1,TNNC1,0,1,1.321730841,2.865774019,-1.544043178,0.002164502165,6,6,0.07241319142
ENSG00000114993_RTKN,RTKN,1,1,10.96704344,10.58017281,0.3868706251,0.002164502165,6,6,0.07241319142
ENSG00000115042_FAHD2A,FAHD2A,1,1,9.627445962,9.381194214,0.2462517478,0.002164502165,6,6,0.07241319142
ENSG00000115274_INO80B,INO80B,1,1,9.906576304,9.406099677,0.5004766265,0.002164502165,6,6,0.07241319142
ENSG00000115307_AUP1,AUP1,1,1,12.34316862,12.10724165,0.2359269652,0.002164502165,6,6,0.07241319142
ENSG00000115875_SRSF7,SRSF7,1,1,11.60230367,11.33777266,0.2645310088,0.002164502165,6,6,0.07241319142
ENSG00000115963_RND3,RND3,0,1,10.25295198,10.86606286,-0.6131108752,0.002164502165,6,6,0.07241319142
ENSG00000116209_TMEM59,TMEM59,0,1,11.03183648,11.69813509,-0.6662986058,0.002164502165,6,6,0.07241319142
ENSG00000116954_RRAGC,RRAGC,0,1,8.471658566,9.367087168,-0.8954286015,0.002164502165,6,6,0.07241319142
ENSG00000117000_RLF,RLF,0,1,9.723911123,9.935207231,-0.2112961085,0.002164502165,6,6,0.07241319142
ENSG00000117013_KCNQ4,KCNQ4,1,1,6.505152949,5.835879703,0.6692732461,0.002164502165,6,6,0.07241319142
ENSG00000117222_RBBP5,RBBP5,0,1,8.868051273,9.351084158,-0.4830328856,0.002164502165,6,6,0.07241319142
ENSG00000117266_CDK18,CDK18,1,1,11.33564536,10.46121311,0.8744322449,0.002164502165,6,6,0.07241319142
ENSG00000117305_HMGCL,HMGCL,0,1,8.755292615,9.166965964,-0.4116733487,0.002164502165,6,6,0.07241319142
ENSG00000117597_UTP25,UTP25,0,1,10.1280308,10.62848314,-0.5004523449,0.002164502165,6,6,0.07241319142
ENSG00000117614_SYF2,SYF2,0,1,9.205326389,9.780341433,-0.5750150441,0.002164502165,6,6,0.07241319142
ENSG00000118162_KPTN,KPTN,1,1,7.146141444,6.854089066,0.2920523778,0.002164502165,6,6,0.07241319142
ENSG00000118579_MED28,MED28,0,1,10.66838117,10.86483359,-0.1964524254,0.002164502165,6,6,0.07241319142
ENSG00000118804_STBD1,STBD1,0,1,8.848056989,9.357322019,-0.5092650304,0.002164502165,6,6,0.07241319142
ENSG00000119596_YLPM1,YLPM1,1,1,12.12351892,11.70054531,0.4229736151,0.002164502165,6,6,0.07241319142
ENSG00000119655_NPC2,NPC2,0,1,10.9117802,11.52678208,-0.615001879,0.002164502165,6,6,0.07241319142
ENSG00000119782_FKBP1B,FKBP1B,0,1,5.865493038,6.487541861,-0.6220488227,0.002164502165,6,6,0.07241319142
ENSG00000120686_UFM1,UFM1,0,1,9.596559236,10.33030287,-0.7337436336,0.002164502165,6,6,0.07241319142
ENSG00000120688_WBP4,WBP4,0,1,8.167164403,8.538991321,-0.3718269175,0.002164502165,6,6,0.07241319142
ENSG00000121236_TRIM6,TRIM6,0,1,5.762325036,6.354192831,-0.5918677955,0.002164502165,6,6,0.07241319142
ENSG00000121380_BCL2L14,BCL2L14,0,1,1.53999803,2.80521075,-1.26521272,0.002164502165,6,6,0.07241319142
ENSG00000121931_LRIF1,LRIF1,0,1,9.420549761,9.845286508,-0.424736747,0.002164502165,6,6,0.07241319142
ENSG00000122035_RASL11A,RASL11A,0,1,6.245359181,7.166463212,-0.9211040318,0.002164502165,6,6,0.07241319142
ENSG00000123992_DNPEP,DNPEP,1,1,10.34564448,10.10166796,0.2439765193,0.002164502165,6,6,0.07241319142
ENSG00000124249_KCNK15,KCNK15,1,1,8.108718964,7.701607808,0.4071111559,0.002164502165,6,6,0.07241319142
ENSG00000125089_SH3TC1,SH3TC1,1,1,9.432271113,8.6638702,0.7684009128,0.002164502165,6,6,0.07241319142
ENSG00000125247_TMTC4,TMTC4,1,1,9.034234828,8.694947506,0.3392873212,0.002164502165,6,6,0.07241319142
ENSG00000125352_RNF113A,RNF113A,0,1,8.001866683,8.359637645,-0.357770962,0.002164502165,6,6,0.07241319142
ENSG00000125378_BMP4,BMP4,0,1,5.304371039,5.968859387,-0.6644883487,0.002164502165,6,6,0.07241319142
ENSG00000125450_NUP85,NUP85,1,1,10.06485319,9.832665046,0.2321881435,0.002164502165,6,6,0.07241319142
ENSG00000125459_MSTO1,MSTO1,1,1,10.20387167,9.38897902,0.8148926466,0.002164502165,6,6,0.07241319142
ENSG00000125775_SDCBP2,SDCBP2,0,1,10.05647055,10.5560131,-0.499542549,0.002164502165,6,6,0.07241319142
ENSG00000125826_RBCK1,RBCK1,1,1,11.22190592,10.8319008,0.3900051225,0.002164502165,6,6,0.07241319142
ENSG00000125991_ERGIC3,ERGIC3,0,1,11.53563146,11.67209994,-0.1364684808,0.002164502165,6,6,0.07241319142
ENSG00000126005_MMP24OS,MMP24OS,0,1,9.598979638,9.769098566,-0.1701189283,0.002164502165,6,6,0.07241319142
ENSG00000126254_RBM42,RBM42,0,1,9.794556513,10.16899117,-0.3744346578,0.002164502165,6,6,0.07241319142
ENSG00000126458_RRAS,RRAS,0,1,7.928897245,8.366848421,-0.437951176,0.002164502165,6,6,0.07241319142
ENSG00000126705_AHDC1,AHDC1,1,1,10.98421675,10.57924469,0.4049720591,0.002164502165,6,6,0.07241319142
ENSG00000126749_EMG1,EMG1,1,1,10.11480749,9.846950509,0.2678569816,0.002164502165,6,6,0.07241319142
ENSG00000126790_L3HYPDH,L3HYPDH,1,1,9.196856314,8.524881462,0.6719748524,0.002164502165,6,6,0.07241319142
ENSG00000126883_NUP214,NUP214,1,1,11.28776089,10.86344644,0.42431445,0.002164502165,6,6,0.07241319142
ENSG00000127334_DYRK2,DYRK2,0,1,9.910523198,10.33744284,-0.4269196407,0.002164502165,6,6,0.07241319142
ENSG00000127415_IDUA,IDUA,1,1,9.024205013,8.06911386,0.9550911531,0.002164502165,6,6,0.07241319142
ENSG00000127463_EMC1,EMC1,1,1,10.240516,9.937690997,0.3028250058,0.002164502165,6,6,0.07241319142
ENSG00000127507_ADGRE2,ADGRE2,1,1,9.549259439,9.093679172,0.4555802677,0.002164502165,6,6,0.07241319142
ENSG00000127616_SMARCA4,SMARCA4,1,1,12.70886315,12.29228599,0.41657716,0.002164502165,6,6,0.07241319142
ENSG00000128039_SRD5A3,SRD5A3,0,1,9.063393359,9.838455759,-0.7750624005,0.002164502165,6,6,0.07241319142
ENSG00000128245_YWHAH,YWHAH,0,1,10.46533461,11.17417973,-0.7088451243,0.002164502165,6,6,0.07241319142
ENSG00000128590_DNAJB9,DNAJB9,0,1,7.642588795,8.440009828,-0.7974210333,0.002164502165,6,6,0.07241319142
ENSG00000128606_LRRC17,LRRC17,1,1,4.879654315,3.510285208,1.369369107,0.002164502165,6,6,0.07241319142
ENSG00000128973_CLN6,CLN6,1,1,11.00423646,10.43335015,0.570886308,0.002164502165,6,6,0.07241319142
ENSG00000129007_CALML4,CALML4,1,1,9.019950716,8.220254761,0.7996959545,0.002164502165,6,6,0.07241319142
ENSG00000129514_FOXA1,FOXA1,0,1,9.980501478,10.43135664,-0.4508551576,0.002164502165,6,6,0.07241319142
ENSG00000130309_COLGALT1,COLGALT1,1,1,11.9940863,11.74487462,0.2492116775,0.002164502165,6,6,0.07241319142
ENSG00000130429_ARPC1B,ARPC1B,0,1,11.33858751,11.60437894,-0.2657914347,0.002164502165,6,6,0.07241319142
ENSG00000130511_SSBP4,SSBP4,1,1,10.17713731,9.83243629,0.3447010247,0.002164502165,6,6,0.07241319142
ENSG00000130640_TUBGCP2,TUBGCP2,1,1,11.05425299,10.92242126,0.1318317351,0.002164502165,6,6,0.07241319142
ENSG00000130724_CHMP2A,CHMP2A,0,1,9.635250454,10.16123022,-0.5259797659,0.002164502165,6,6,0.07241319142
ENSG00000130731_METTL26,METTL26,1,1,9.920577674,9.689561559,0.2310161157,0.002164502165,6,6,0.07241319142
ENSG00000130733_YIPF2,YIPF2,1,1,10.38420107,10.12422165,0.2599794184,0.002164502165,6,6,0.07241319142
ENSG00000130818_ZNF426,ZNF426,0,1,9.022249031,9.403390159,-0.3811411285,0.002164502165,6,6,0.07241319142
ENSG00000131100_ATP6V1E1,ATP6V1E1,0,1,9.728860956,10.48932545,-0.7604644925,0.002164502165,6,6,0.07241319142
ENSG00000131368_MRPS25,MRPS25,1,1,11.38913325,10.86433838,0.5247948678,0.002164502165,6,6,0.07241319142
ENSG00000131620_ANO1,ANO1,1,1,9.835862733,9.260183501,0.5756792327,0.002164502165,6,6,0.07241319142
ENSG00000131943_C19orf12,C19orf12,0,1,8.197597553,8.494156162,-0.2965586085,0.002164502165,6,6,0.07241319142
ENSG00000132004_FBXW9,FBXW9,1,1,9.097571225,8.823718355,0.2738528702,0.002164502165,6,6,0.07241319142
ENSG00000132164_SLC6A11,SLC6A11,1,1,10.29383106,9.893850049,0.3999810132,0.002164502165,6,6,0.07241319142
ENSG00000132182_NUP210,NUP210,1,1,12.72546766,11.94582316,0.779644509,0.002164502165,6,6,0.07241319142
ENSG00000132361_CLUH,CLUH,1,1,13.41806745,12.79952206,0.6185453908,0.002164502165,6,6,0.07241319142
ENSG00000132382_MYBBP1A,MYBBP1A,1,1,12.39591925,11.9476461,0.4482731576,0.002164502165,6,6,0.07241319142
ENSG00000132471_WBP2,WBP2,0,1,10.67632789,10.84282011,-0.1664922208,0.002164502165,6,6,0.07241319142
ENSG00000132478_UNK,UNK,1,1,9.784604029,9.481415888,0.3031881418,0.002164502165,6,6,0.07241319142
ENSG00000133226_SRRM1,SRRM1,1,1,12.18701739,11.99318519,0.1938322047,0.002164502165,6,6,0.07241319142
ENSG00000133321_PLAAT4,PLAAT4,0,1,5.682328439,6.667271794,-0.9849433549,0.002164502165,6,6,0.07241319142
ENSG00000133398_MED10,MED10,0,1,7.688536006,8.175687661,-0.4871516545,0.002164502165,6,6,0.07241319142
ENSG00000133612_AGAP3,AGAP3,1,1,11.34587366,11.0570791,0.2887945603,0.002164502165,6,6,0.07241319142
ENSG00000134352_IL6ST,IL6ST,0,1,11.30890793,11.9278303,-0.618922377,0.002164502165,6,6,0.07241319142
ENSG00000134827_TCN1,TCN1,0,1,8.423110032,9.790364744,-1.367254712,0.002164502165,6,6,0.07241319142
ENSG00000134897_BIVM,BIVM,1,1,10.00007702,9.525841013,0.4742360099,0.002164502165,6,6,0.07241319142
ENSG00000134954_ETS1,ETS1,0,1,9.69477829,10.17180874,-0.47703045,0.002164502165,6,6,0.07241319142
ENSG00000135241_PNPLA8,PNPLA8,0,1,8.762115912,9.312075778,-0.5499598661,0.002164502165,6,6,0.07241319142
ENSG00000135334_AKIRIN2,AKIRIN2,0,1,9.125949022,9.486094119,-0.3601450967,0.002164502165,6,6,0.07241319142
ENSG00000135404_CD63,CD63,0,1,11.6614303,12.42596467,-0.7645343721,0.002164502165,6,6,0.07241319142
