gene,coefficient,abs_coefficient
ENSG00000155026_RSPH10B,0.05213056232,0.05213056232
ENSG00000272732_AC004982.1,-0.05171618323,0.05171618323
ENSG00000286075_AC009412.1,-0.05151487049,0.05151487049
ENSG00000087303_NID2,-0.051064567,0.051064567
ENSG00000163606_CD200R1,-0.0508670533,0.0508670533
ENSG00000172828_CES3,0.05069765666,0.05069765666
ENSG00000281358_RASSF1-AS1,-0.05017852552,0.05017852552
ENSG00000273174_AC108673.2,-0.04960845314,0.04960845314
ENSG00000285480_AC021097.2,-0.04838314974,0.04838314974
ENSG00000274847_MAFIP,0.04790880056,0.04790880056
ENSG00000153157_SYCP2L,0.04775353644,0.04775353644
ENSG00000237978_KCNMB2-AS1,0.04756633944,0.04756633944
ENSG00000114124_GRK7,0.04743628454,0.04743628454
ENSG00000225684_FAM225B,0.04639047434,0.04639047434
ENSG00000278878_CU638689.1,0.04599377985,0.04599377985
ENSG00000285877_AC007448.5,-0.0459173828,0.0459173828
ENSG00000163884_KLF15,-0.04511114941,0.04511114941
ENSG00000272541_AL021368.3,-0.04497511068,0.04497511068
ENSG00000119121_TRPM6,0.0448464069,0.0448464069
ENSG00000119508_NR4A3,-0.04445520785,0.04445520785
ENSG00000277459_AP001527.2,-0.04399344078,0.04399344078
ENSG00000257761_AC078860.2,-0.04397543019,0.04397543019
ENSG00000183281_PLGLB1,0.04385637714,0.04385637714
ENSG00000272505_AC104964.4,0.04363603079,0.04363603079
ENSG00000164949_GEM,-0.04350101455,0.04350101455
ENSG00000179546_HTR1D,-0.04346207851,0.04346207851
ENSG00000165511_C10orf25,-0.04331746124,0.04331746124
ENSG00000255587_RAB44,0.0430271193,0.0430271193
ENSG00000006468_ETV1,-0.04270050054,0.04270050054
ENSG00000152785_BMP3,-0.04249540378,0.04249540378
ENSG00000050628_PTGER3,-0.04217599327,0.04217599327
ENSG00000265218_AC103810.2,0.0420437959,0.0420437959
ENSG00000138379_MSTN,0.0414164642,0.0414164642
ENSG00000155428_TRIM74,0.0414155139,0.0414155139
ENSG00000061455_PRDM6,0.04096887042,0.04096887042
ENSG00000274559_CU639417.1,-0.04061937919,0.04061937919
ENSG00000271321_CTAGE6,0.04039365161,0.04039365161
ENSG00000126860_EVI2A,-0.04008613714,0.04008613714
ENSG00000284491_THSD8,-0.04005682851,0.04005682851
ENSG00000277496_AL357033.4,-0.03904824641,0.03904824641
ENSG00000285103_AL451123.1,-0.03893661601,0.03893661601
ENSG00000259623_AC125257.1,-0.03880155268,0.03880155268
ENSG00000272841_AL139393.3,-0.03836975366,0.03836975366
ENSG00000131015_ULBP2,-0.0376682457,0.0376682457
ENSG00000187889_FYB2,0.03748147419,0.03748147419
ENSG00000251393_AC005280.1,0.03700624645,0.03700624645
ENSG00000267122_AC004490.1,-0.03696500015,0.03696500015
ENSG00000139344_AMDHD1,-0.03690549572,0.03690549572
ENSG00000273319_AC058791.1,-0.03674604719,0.03674604719
ENSG00000275580_AC022306.2,-0.03674382332,0.03674382332
ENSG00000272821_U62317.2,0.03662122286,0.03662122286
ENSG00000165125_TRPV6,0.03584501406,0.03584501406
ENSG00000230438_SERPINB9P1,-0.03579888625,0.03579888625
ENSG00000170482_SLC23A1,0.03573752207,0.03573752207
ENSG00000143355_LHX9,-0.03540705807,0.03540705807
ENSG00000141682_PMAIP1,-0.03509381606,0.03509381606
ENSG00000261092_LINC02178,-0.03503193702,0.03503193702
ENSG00000130477_UNC13A,0.03496187822,0.03496187822
ENSG00000223617_LINC00370,-0.03492054544,0.03492054544
ENSG00000183196_CHST6,0.0348938039,0.0348938039
ENSG00000247157_LINC01252,0.0348592722,0.0348592722
ENSG00000259071_AL359397.2,-0.03455596066,0.03455596066
ENSG00000229544_NKX1-2,0.03437416031,0.03437416031
ENSG00000271452_AC005034.5,-0.03425878839,0.03425878839
ENSG00000204421_LY6G6C,0.03395918062,0.03395918062
ENSG00000230943_LINC02541,0.03377569937,0.03377569937
ENSG00000254852_NPIPA2,0.03375645834,0.03375645834
ENSG00000154133_ROBO4,0.03337886485,0.03337886485
ENSG00000136244_IL6,-0.03323386019,0.03323386019
ENSG00000179046_TRIML2,0.03319993035,0.03319993035
ENSG00000174099_MSRB3,-0.0325625165,0.0325625165
ENSG00000226659_AC021028.1,0.03249417275,0.03249417275
ENSG00000010030_ETV7,0.03231854801,0.03231854801
ENSG00000225746_MEG8,-0.03212251273,0.03212251273
ENSG00000243709_LEFTY1,-0.03164100122,0.03164100122
ENSG00000287175_AL513303.1,-0.03161055279,0.03161055279
ENSG00000269028_MTRNR2L12,-0.03145758178,0.03145758178
ENSG00000234431_AC007283.1,-0.03134174161,0.03134174161
ENSG00000130540_SULT4A1,0.03129735205,0.03129735205
ENSG00000205097_FRG2,-0.03112758142,0.03112758142
ENSG00000286105_AL353579.1,0.03090599669,0.03090599669
ENSG00000260912_AL158206.1,-0.03066407312,0.03066407312
ENSG00000175920_DOK7,0.03063275945,0.03063275945
ENSG00000171649_ZIK1,-0.03060244632,0.03060244632
ENSG00000273010_AL360270.3,-0.0301423244,0.0301423244
ENSG00000169429_CXCL8,-0.02992084245,0.02992084245
ENSG00000091592_NLRP1,0.02991336137,0.02991336137
ENSG00000139549_DHH,0.02973428573,0.02973428573
ENSG00000169245_CXCL10,-0.02939835936,0.02939835936
ENSG00000287185_AC041005.1,-0.02915906869,0.02915906869
ENSG00000167984_NLRC3,-0.02877677671,0.02877677671
ENSG00000130383_FUT5,-0.02875691873,0.02875691873
ENSG00000206073_SERPINB4,-0.0287450482,0.0287450482
ENSG00000230731_AL589745.1,-0.02864667374,0.02864667374
ENSG00000134716_CYP2J2,0.02861665051,0.02861665051
ENSG00000234155_LINC02535,-0.02848513856,0.02848513856
ENSG00000150625_GPM6A,-0.02822947878,0.02822947878
ENSG00000275793_RIMBP3,0.02819797915,0.02819797915
ENSG00000212900_KRTAP3-2,-0.0281900562,0.0281900562
ENSG00000285996_AC006116.11,-0.02810033944,0.02810033944
ENSG00000156103_MMP16,-0.02793657353,0.02793657353
ENSG00000118402_ELOVL4,-0.02792315966,0.02792315966
ENSG00000273199_AP000692.2,-0.02779936616,0.02779936616
ENSG00000145198_VWA5B2,0.02762480544,0.02762480544
ENSG00000132563_REEP2,0.02760780589,0.02760780589
ENSG00000168874_ATOH8,0.02755929678,0.02755929678
ENSG00000166670_MMP10,-0.02740248043,0.02740248043
ENSG00000168685_IL7R,-0.02719750495,0.02719750495
ENSG00000236120_AC110995.1,-0.02700390345,0.02700390345
ENSG00000163577_EIF5A2,-0.02693937205,0.02693937205
ENSG00000253304_TMEM200B,0.02671077663,0.02671077663
ENSG00000123700_KCNJ2,-0.02669444088,0.02669444088
ENSG00000230098_TCERG1L-AS1,-0.02636934547,0.02636934547
ENSG00000188269_OR7A5,-0.02633312796,0.02633312796
ENSG00000182687_GALR2,-0.02599957668,0.02599957668
ENSG00000165794_SLC39A2,-0.02576333089,0.02576333089
ENSG00000134668_SPOCD1,-0.02571262303,0.02571262303
ENSG00000168621_GDNF,-0.0256865534,0.0256865534
ENSG00000103723_AP3B2,0.02566548177,0.02566548177
ENSG00000203785_SPRR2E,-0.02521713571,0.02521713571
ENSG00000182902_SLC25A18,0.02510861313,0.02510861313
ENSG00000163352_LENEP,0.02492221524,0.02492221524
ENSG00000158859_ADAMTS4,-0.02485441539,0.02485441539
ENSG00000287089_AL138889.3,-0.02477858564,0.02477858564
ENSG00000271998_AC034229.3,0.02466224431,0.02466224431
ENSG00000109272_PF4V1,-0.02464081366,0.02464081366
ENSG00000127530_OR7C1,-0.02456931528,0.02456931528
ENSG00000256671_LIMS4,-0.02443749905,0.02443749905
ENSG00000231528_FAM225A,0.02416579559,0.02416579559
ENSG00000159337_PLA2G4D,0.02411095941,0.02411095941
ENSG00000186526_CYP4F8,0.02374147725,0.02374147725
ENSG00000197249_SERPINA1,-0.02367505806,0.02367505806
ENSG00000118523_CCN2,-0.02366762474,0.02366762474
ENSG00000254343_AC091563.1,-0.02362652719,0.02362652719
ENSG00000105499_PLA2G4C,-0.02357167604,0.02357167604
ENSG00000237166_LINC01792,-0.02352000099,0.02352000099
ENSG00000163464_CXCR1,-0.02339337526,0.02339337526
ENSG00000261644_AC007728.2,0.02314449888,0.02314449888
ENSG00000237605_AL591846.2,-0.02307838676,0.02307838676
ENSG00000009694_TENM1,0.02302874012,0.02302874012
ENSG00000277399_GPR179,-0.02298668631,0.02298668631
ENSG00000171403_KRT9,0.02298488403,0.02298488403
ENSG00000086548_CEACAM6,-0.02298409823,0.02298409823
ENSG00000197165_SULT1A2,0.02294365844,0.02294365844
ENSG00000189057_FAM111B,0.02291145366,0.02291145366
ENSG00000279571_AL162426.1,0.02282961147,0.02282961147
ENSG00000270696_AC005034.3,-0.02259427574,0.02259427574
ENSG00000136449_MYCBPAP,0.02221231206,0.02221231206
ENSG00000184985_SORCS2,0.02205732571,0.02205732571
ENSG00000147003_CLTRN,-0.02204750118,0.02204750118
ENSG00000025423_HSD17B6,0.02202313519,0.02202313519
ENSG00000267750_RUNDC3A-AS1,0.02192426565,0.02192426565
ENSG00000171116_HSFX1,0.02189725103,0.02189725103
ENSG00000154646_TMPRSS15,0.02189055496,0.02189055496
ENSG00000186115_CYP4F2,-0.02167491723,0.02167491723
ENSG00000263639_MSMB,-0.02158020251,0.02158020251
ENSG00000139946_PELI2,-0.02153899144,0.02153899144
ENSG00000124391_IL17C,0.02146531215,0.02146531215
ENSG00000260231_KDM7A-DT,-0.02144979568,0.02144979568
ENSG00000094804_CDC6,0.02124745226,0.02124745226
ENSG00000104368_PLAT,-0.0212412842,0.0212412842
ENSG00000177076_ACER2,-0.02118263866,0.02118263866
ENSG00000285601_AC084262.2,-0.021169766,0.021169766
ENSG00000134321_RSAD2,-0.02108356847,0.02108356847
ENSG00000197084_LCE1C,0.02107916132,0.02107916132
ENSG00000109321_AREG,0.02087060459,0.02087060459
ENSG00000198133_TMEM229B,0.02079190889,0.02079190889
ENSG00000185862_EVI2B,-0.0205611617,0.0205611617
ENSG00000281162_LINC01127,-0.02039545365,0.02039545365
ENSG00000177238_TRIM72,-0.02031548723,0.02031548723
ENSG00000165197_VEGFD,0.02028154453,0.02028154453
ENSG00000230667_SETSIP,-0.02019641465,0.02019641465
ENSG00000272627_AC016542.1,0.02016865904,0.02016865904
ENSG00000189001_SBSN,-0.02016175532,0.02016175532
ENSG00000165091_TMC1,-0.02014369692,0.02014369692
ENSG00000128242_GAL3ST1,0.02000809428,0.02000809428
ENSG00000221843_C2orf16,0.02000106052,0.02000106052
ENSG00000102678_FGF9,-0.01986812428,0.01986812428
ENSG00000203801_LINC00222,0.01974274221,0.01974274221
ENSG00000242550_SERPINB10,-0.01970110414,0.01970110414
ENSG00000258667_HIF1A-AS3,-0.01965618301,0.01965618301
ENSG00000112183_RBM24,-0.01962270257,0.01962270257
ENSG00000229153_EPHA1-AS1,0.01939708016,0.01939708016
ENSG00000259120_SMIM6,-0.01937023283,0.01937023283
ENSG00000203852_HIST2H3A,-0.01936395013,0.01936395013
Mcherry,0.01927826689,0.01927826689
ENSG00000153233_PTPRR,-0.0190475294,0.0190475294
ENSG00000115828_QPCT,-0.01889031906,0.01889031906
ENSG00000197181_PIWIL2,0.01883097171,0.01883097171
ENSG00000198788_MUC2,0.0187360867,0.0187360867
ENSG00000130203_APOE,0.01857308735,0.01857308735
ENSG00000162981_LRATD1,0.01854669872,0.01854669872
ENSG00000146453_PNLDC1,0.01853960083,0.01853960083
ENSG00000107954_NEURL1,0.01853862555,0.01853862555
ENSG00000287600_AC122719.3,-0.01849512465,0.01849512465
ENSG00000100298_APOBEC3H,-0.01842456969,0.01842456969
ENSG00000225676_AC002378.1,0.0183101102,0.0183101102
ENSG00000266088_AC004585.1,0.01793567857,0.01793567857
ENSG00000274611_TBC1D3,-0.01792402039,0.01792402039
ENSG00000113555_PCDH12,0.01782194471,0.01782194471
ENSG00000259976_AC093010.3,-0.01781063324,0.01781063324
ENSG00000113070_HBEGF,-0.01776816896,0.01776816896
ENSG00000286048_AC008966.3,-0.0177489994,0.0177489994
ENSG00000165799_RNASE7,-0.01771441341,0.01771441341
ENSG00000104808_DHDH,0.01766507195,0.01766507195
ENSG00000223547_ZNF844,0.01765751537,0.01765751537
ENSG00000095970_TREM2,0.01762158191,0.01762158191
ENSG00000256268_LINC02454,-0.01758004064,0.01758004064
ENSG00000249992_TMEM158,0.01749182382,0.01749182382
ENSG00000249931_GOLGA8K,-0.01734680733,0.01734680733
ENSG00000100979_PLTP,-0.01728472389,0.01728472389
ENSG00000160716_CHRNB2,-0.01720838447,0.01720838447
ENSG00000087494_PTHLH,0.01718573993,0.01718573993
ENSG00000265096_C1QTNF1-AS1,-0.01712984805,0.01712984805
ENSG00000139410_SDSL,0.01703030506,0.01703030506
ENSG00000235288_AC099329.1,0.01635979724,0.01635979724
ENSG00000226979_LTA,-0.01629605207,0.01629605207
ENSG00000166130_IKBIP,-0.01627808134,0.01627808134
ENSG00000234289_H2BFS,0.01623580011,0.01623580011
ENSG00000136695_IL36RN,-0.0161034218,0.0161034218
ENSG00000134548_SPX,-0.01602018175,0.01602018175
ENSG00000229647_MYOSLID,0.01599941163,0.01599941163
ENSG00000274419_TBC1D3D,-0.01598268233,0.01598268233
ENSG00000134198_TSPAN2,-0.01578993292,0.01578993292
ENSG00000158445_KCNB1,-0.0157878953,0.0157878953
ENSG00000172602_RND1,0.01573104428,0.01573104428
ENSG00000123496_IL13RA2,-0.01564137488,0.01564137488
ENSG00000234290_AC116366.1,0.01543134801,0.01543134801
ENSG00000106366_SERPINE1,-0.01529040801,0.01529040801
ENSG00000078900_TP73,-0.01521611694,0.01521611694
ENSG00000197646_PDCD1LG2,-0.01510419282,0.01510419282
ENSG00000140522_RLBP1,0.01502210591,0.01502210591
ENSG00000139973_SYT16,0.01499558041,0.01499558041
ENSG00000241544_LINC02029,-0.014717701,0.014717701
ENSG00000105928_GSDME,-0.01470965603,0.01470965603
ENSG00000136869_TLR4,-0.01467224593,0.01467224593
ENSG00000057704_TMCC3,-0.01457851287,0.01457851287
ENSG00000029534_ANK1,0.01443588027,0.01443588027
ENSG00000090512_FETUB,0.01439296195,0.01439296195
ENSG00000224294_PINCR,0.01436419205,0.01436419205
ENSG00000212724_KRTAP2-3,-0.01433871963,0.01433871963
ENSG00000164266_SPINK1,-0.01393807874,0.01393807874
ENSG00000177494_ZBED2,-0.01392422411,0.01392422411
ENSG00000196569_LAMA2,-0.01378773702,0.01378773702
ENSG00000148541_FAM13C,-0.01375214067,0.01375214067
ENSG00000255871_AC007529.1,0.01328275437,0.01328275437
ENSG00000228570_NUTM2E,-0.01317222394,0.01317222394
ENSG00000260966_AP001486.2,-0.01315655589,0.01315655589
ENSG00000215113_CXorf49B,0.01301844363,0.01301844363
ENSG00000254842_LINC02551,0.01287548265,0.01287548265
ENSG00000129682_FGF13,0.012868644,0.012868644
ENSG00000179477_ALOX12B,0.01282862633,0.01282862633
ENSG00000263429_TMEM238L,0.0128191114,0.0128191114
ENSG00000119630_PGF,-0.01280587928,0.01280587928
ENSG00000285600_AC023593.1,0.01279559795,0.01279559795
ENSG00000136542_GALNT5,0.01254675186,0.01254675186
ENSG00000136928_GABBR2,-0.01252505638,0.01252505638
ENSG00000143028_SYPL2,0.01234069107,0.01234069107
ENSG00000183876_ARSI,-0.01225639547,0.01225639547
ENSG00000244693_CTAGE8,0.01215875113,0.01215875113
ENSG00000186226_LCE1E,0.0120585661,0.0120585661
ENSG00000137463_MGARP,-0.01204180732,0.01204180732
ENSG00000271882_AP001330.4,-0.01195805746,0.01195805746
ENSG00000267898_AC026803.2,0.0118626285,0.0118626285
ENSG00000188100_FAM25A,0.01175248749,0.01175248749
ENSG00000188322_SBK1,-0.01169467907,0.01169467907
ENSG00000166405_RIC3,-0.01159606117,0.01159606117
ENSG00000185668_POU3F1,-0.01150998319,0.01150998319
ENSG00000196091_MYBPC1,-0.01149140905,0.01149140905
ENSG00000226519_LINC00390,-0.01137266419,0.01137266419
ENSG00000060982_BCAT1,0.01127488681,0.01127488681
ENSG00000255571_MIR9-3HG,0.01107145958,0.01107145958
ENSG00000171916_LGALS9C,0.01089669012,0.01089669012
ENSG00000231298_MANCR,0.0108448623,0.0108448623
ENSG00000131737_KRT34,0.01074427424,0.01074427424
ENSG00000284934_AC048338.2,-0.01066605032,0.01066605032
ENSG00000124772_CPNE5,0.01056319861,0.01056319861
ENSG00000237499_WAKMAR2,-0.01019597981,0.01019597981
ENSG00000256977_LIMS3,0.01014421952,0.01014421952
ENSG00000124343_XG,0.0101328262,0.0101328262
ENSG00000246695_RASSF8-AS1,-0.01012092264,0.01012092264
ENSG00000116741_RGS2,-0.01003127896,0.01003127896
ENSG00000285508_AL034430.1,0.009991507602,0.009991507602
ENSG00000156113_KCNMA1,0.00992653976,0.00992653976
ENSG00000246130_AC107959.2,-0.009917618119,0.009917618119
ENSG00000285244_DINOL,-0.009871363154,0.009871363154
ENSG00000163283_ALPP,0.009757805143,0.009757805143
ENSG00000175305_CCNE2,0.009754607063,0.009754607063
ENSG00000257126_FOXG1-AS1,-0.009471956063,0.009471956063
ENSG00000175065_DSG4,-0.009357178039,0.009357178039
ENSG00000143107_FNDC7,-0.009354882227,0.009354882227
ENSG00000124103_FAM209A,-0.009320128101,0.009320128101
ENSG00000177551_NHLH2,-0.009103975719,0.009103975719
ENSG00000145569_OTULINL,0.00907414263,0.00907414263
ENSG00000137975_CLCA2,-0.008819941446,0.008819941446
ENSG00000139219_COL2A1,0.008663507089,0.008663507089
ENSG00000178301_AQP11,0.008641153546,0.008641153546
ENSG00000073734_ABCB11,0.008612085494,0.008612085494
ENSG00000241794_SPRR2A,0.008368909403,0.008368909403
ENSG00000162723_SLAMF9,-0.008359811346,0.008359811346
ENSG00000157514_TSC22D3,-0.008297530509,0.008297530509
ENSG00000237512_UNC5B-AS1,-0.00827968435,0.00827968435
ENSG00000142871_CCN1,-0.008263665336,0.008263665336
ENSG00000172350_ABCG4,-0.008262876102,0.008262876102
ENSG00000285723_AL034430.2,-0.008090570417,0.008090570417
ENSG00000183347_GBP6,-0.008051667174,0.008051667174
ENSG00000240476_LINC00973,-0.008045327749,0.008045327749
ENSG00000039987_BEST2,0.008037419258,0.008037419258
ENSG00000286782_AL355377.3,-0.00795310481,0.00795310481
ENSG00000164393_ADGRF2,0.007786461683,0.007786461683
ENSG00000196739_COL27A1,0.007767759281,0.007767759281
ENSG00000153902_LGI4,-0.007632266999,0.007632266999
ENSG00000162040_HS3ST6,-0.007602581031,0.007602581031
ENSG00000184697_CLDN6,0.007406090709,0.007406090709
ENSG00000159388_BTG2,-0.007265502927,0.007265502927
ENSG00000178397_FAM220A,0.00717533786,0.00717533786
ENSG00000286485_Z80897.1,0.007136861464,0.007136861464
ENSG00000144908_ALDH1L1,-0.00704193109,0.00704193109
ENSG00000184502_GAST,-0.006980499161,0.006980499161
ENSG00000165757_JCAD,-0.006921675721,0.006921675721
ENSG00000065989_PDE4A,0.006918550859,0.006918550859
ENSG00000121742_GJB6,-0.006789476579,0.006789476579
ENSG00000072952_MRVI1,-0.006758189879,0.006758189879
ENSG00000130513_GDF15,0.006747853645,0.006747853645
ENSG00000108830_RND2,-0.006717250952,0.006717250952
ENSG00000286053_ASDURF,0.006703140745,0.006703140745
ENSG00000174145_NWD2,-0.006671624051,0.006671624051
ENSG00000183775_KCTD16,-0.006626810873,0.006626810873
ENSG00000182836_PLCXD3,-0.006623769343,0.006623769343
ENSG00000197632_SERPINB2,0.006517577969,0.006517577969
ENSG00000276077_CU633904.1,-0.006441078127,0.006441078127
ENSG00000108381_ASPA,0.006411716721,0.006411716721
ENSG00000275620_AL121827.2,-0.006385749714,0.006385749714
ENSG00000229109_AL137847.1,-0.00619699056,0.00619699056
ENSG00000152137_HSPB8,-0.006089177683,0.006089177683
ENSG00000175592_FOSL1,-0.006073311774,0.006073311774
ENSG00000260328_AC104024.2,-0.006054381555,0.006054381555
ENSG00000285831_AC027329.1,-0.005998559325,0.005998559325
ENSG00000186994_KANK3,0.005859958356,0.005859958356
ENSG00000178395_CCDC185,0.005810550409,0.005810550409
ENSG00000188916_INSYN2A,0.005793794185,0.005793794185
ENSG00000187678_SPRY4,0.005689500028,0.005689500028
ENSG00000111674_ENO2,-0.005614718914,0.005614718914
ENSG00000253819_LINC01151,-0.005583068973,0.005583068973
ENSG00000132517_SLC52A1,0.00547884745,0.00547884745
ENSG00000169402_RSPH10B2,0.00541183835,0.00541183835
ENSG00000128594_LRRC4,0.005404350351,0.005404350351
ENSG00000152784_PRDM8,-0.00531008255,0.00531008255
ENSG00000226312_CFLAR-AS1,-0.005309034049,0.005309034049
ENSG00000026751_SLAMF7,-0.005279532556,0.005279532556
ENSG00000171320_ESCO2,0.005239594492,0.005239594492
ENSG00000162772_ATF3,-0.00517626214,0.00517626214
ENSG00000110876_SELPLG,0.005077704475,0.005077704475
ENSG00000165244_ZNF367,0.00486915844,0.00486915844
ENSG00000196734_LCE1B,0.004648596308,0.004648596308
ENSG00000241728_AP001062.3,-0.004585909547,0.004585909547
ENSG00000184716_SERINC4,0.004566160514,0.004566160514
ENSG00000244219_TMEM225B,-0.00455464151,0.00455464151
ENSG00000170848_PSG6,-0.004447569507,0.004447569507
ENSG00000155918_RAET1L,-0.004436377997,0.004436377997
ENSG00000142661_MYOM3,-0.004363551999,0.004363551999
ENSG00000131016_AKAP12,-0.004169853464,0.004169853464
ENSG00000166396_SERPINB7,-0.004167147043,0.004167147043
ENSG00000248964_AC131254.1,0.004125814274,0.004125814274
ENSG00000285966_AC007686.4,-0.003961477168,0.003961477168
ENSG00000163207_IVL,0.003956321997,0.003956321997
ENSG00000268108_AC008687.2,0.003915665679,0.003915665679
ENSG00000170423_KRT78,-0.003852833647,0.003852833647
ENSG00000140519_RHCG,-0.003712653841,0.003712653841
ENSG00000162771_FAM71A,0.003708435165,0.003708435165
ENSG00000058335_RASGRF1,-0.003639742337,0.003639742337
ENSG00000251191_LINC00589,0.003532103539,0.003532103539
ENSG00000099937_SERPIND1,0.003514508089,0.003514508089
ENSG00000250934_AC016924.1,-0.003480445997,0.003480445997
ENSG00000250337_PURPL,0.003280065915,0.003280065915
ENSG00000128917_DLL4,0.003209247138,0.003209247138
ENSG00000181634_TNFSF15,0.003187552764,0.003187552764
ENSG00000103888_CEMIP,0.003096706854,0.003096706854
ENSG00000152689_RASGRP3,-0.003030387286,0.003030387286
ENSG00000169067_ACTBL2,0.003011838164,0.003011838164
ENSG00000125618_PAX8,0.002901895557,0.002901895557
ENSG00000116299_KIAA1324,0.002861268618,0.002861268618
ENSG00000278996_FP671120.4,0.002859542484,0.002859542484
ENSG00000134363_FST,-0.002818380284,0.002818380284
ENSG00000229272_AL157388.1,0.002782232904,0.002782232904
ENSG00000280179_CU639417.5,-0.00262297909,0.00262297909
ENSG00000115590_IL1R2,0.002616453882,0.002616453882
ENSG00000139318_DUSP6,-0.002524891485,0.002524891485
ENSG00000153294_ADGRF4,-0.002457167477,0.002457167477
ENSG00000189058_APOD,0.002435369572,0.002435369572
ENSG00000260515_AC034229.2,0.002361369157,0.002361369157
ENSG00000221866_PLXNA4,-0.002299973419,0.002299973419
ENSG00000231999_LRRC8C-DT,0.002163829321,0.002163829321
ENSG00000140379_BCL2A1,-0.002049673951,0.002049673951
ENSG00000225383_SFTA1P,-0.001923204522,0.001923204522
ENSG00000274333_CU633967.1,-0.001800082444,0.001800082444
ENSG00000173805_HAP1,0.001778095152,0.001778095152
ENSG00000181773_GPR3,0.00175102601,0.00175102601
ENSG00000182261_NLRP10,-0.001710090708,0.001710090708
