gene,coefficient,abs_coefficient
ENSG00000204805_AL391987.2,0.01188728005,0.01188728005
ENSG00000103056_SMPD3,-0.01188153509,0.01188153509
ENSG00000280273_AF131216.4,0.01174656616,0.01174656616
ENSG00000267697_LUZP6,-0.01174207527,0.01174207527
ENSG00000258711_AL358334.2,-0.01173461078,0.01173461078
ENSG00000287528_AL121749.2,0.01171940397,0.01171940397
ENSG00000237017_AC245052.4,0.01167940857,0.01167940857
ENSG00000281453_TGFB2-OT1,-0.0116737955,0.0116737955
ENSG00000273424_AL008582.1,0.01166586239,0.01166586239
ENSG00000172508_CARNS1,0.01163820458,0.01163820458
ENSG00000166292_TMEM100,-0.01163062951,0.01163062951
ENSG00000232936_AL157400.2,0.01159139934,0.01159139934
ENSG00000184343_SRPK3,0.01152325251,0.01152325251
ENSG00000272108_AC244517.1,0.01151317967,0.01151317967
ENSG00000239791_AC002310.2,0.01150289384,0.01150289384
ENSG00000091592_NLRP1,0.01150144344,0.01150144344
ENSG00000238010_AL161908.2,0.01144960612,0.01144960612
ENSG00000188037_CLCN1,0.01138707996,0.01138707996
ENSG00000177710_SLC35G5,0.01136488773,0.01136488773
ENSG00000100031_GGT1,-0.01124676494,0.01124676494
ENSG00000273514_FOXD4L6,-0.01122037567,0.01122037567
ENSG00000121270_ABCC11,0.01118384623,0.01118384623
ENSG00000231528_FAM225A,-0.0110789598,0.0110789598
ENSG00000142233_NTN5,0.01104131609,0.01104131609
ENSG00000227908_AC016596.1,0.01079828549,0.01079828549
ENSG00000232386_AC015712.1,0.01071509782,0.01071509782
ENSG00000069696_DRD4,0.01069690955,0.01069690955
ENSG00000231290_APCDD1L-DT,0.01066077394,0.01066077394
ENSG00000225380_IGKV1OR9-2,-0.01057505908,0.01057505908
ENSG00000256977_LIMS3,-0.01054703344,0.01054703344
ENSG00000242770_CD200R1L-AS1,-0.01054311143,0.01054311143
ENSG00000114854_TNNC1,-0.0105220287,0.0105220287
ENSG00000197653_DNAH10,0.01045865102,0.01045865102
ENSG00000237927_AL078604.2,0.01041551668,0.01041551668
ENSG00000286075_AC009412.1,0.01029049139,0.01029049139
ENSG00000041515_MYO16,-0.01013795617,0.01013795617
ENSG00000283128_AC009403.2,-0.01013042007,0.01013042007
ENSG00000015520_NPC1L1,0.009997865484,0.009997865484
ENSG00000286105_AL353579.1,0.009856495652,0.009856495652
ENSG00000256588_AC027544.2,0.009499679025,0.009499679025
ENSG00000263244_AC087190.3,-0.009149412691,0.009149412691
ENSG00000261291_AC007906.1,-0.009144080752,0.009144080752
ENSG00000188385_JAKMIP3,0.009118132353,0.009118132353
ENSG00000272540_AL662797.1,-0.008932184744,0.008932184744
ENSG00000204055_AL158151.1,0.008852760761,0.008852760761
ENSG00000166840_GLYATL1,0.008850059944,0.008850059944
ENSG00000272217_AL645940.1,0.008838560481,0.008838560481
ENSG00000266644_AC103810.5,0.008681690625,0.008681690625
ENSG00000129214_SHBG,0.008576090619,0.008576090619
ENSG00000288156_AC104530.1,0.008551947956,0.008551947956
ENSG00000272910_AC090425.3,-0.008485260193,0.008485260193
ENSG00000189108_IL1RAPL2,0.008431200969,0.008431200969
ENSG00000279571_AL162426.1,-0.008379553276,0.008379553276
ENSG00000258603_AC005225.2,0.008376768966,0.008376768966
ENSG00000203852_HIST2H3A,-0.008366773735,0.008366773735
ENSG00000178623_GPR35,0.008246591828,0.008246591828
ENSG00000272821_U62317.2,-0.008197254248,0.008197254248
ENSG00000277496_AL357033.4,-0.008134781422,0.008134781422
ENSG00000180139_ACTA2-AS1,0.008122572338,0.008122572338
ENSG00000276266_FP325318.1,-0.008091585758,0.008091585758
ENSG00000276203_ANKRD20A3,0.007989031003,0.007989031003
ENSG00000250073_AP000866.2,-0.00797725834,0.00797725834
ENSG00000204174_NPY4R,-0.007968353034,0.007968353034
ENSG00000170298_LGALS9B,0.007941035393,0.007941035393
ENSG00000109182_CWH43,0.007548024265,0.007548024265
ENSG00000172548_NIPAL4,-0.007484052722,0.007484052722
ENSG00000268472_AP002884.3,-0.007427853015,0.007427853015
ENSG00000180535_BHLHA15,-0.007422776262,0.007422776262
ENSG00000084674_APOB,-0.007154273212,0.007154273212
ENSG00000254468_AC069287.1,-0.007130536602,0.007130536602
ENSG00000245522_LINC02709,-0.007027980213,0.007027980213
ENSG00000119630_PGF,0.007025754137,0.007025754137
ENSG00000126759_CFP,0.006960182778,0.006960182778
ENSG00000137745_MMP13,0.006930577597,0.006930577597
ENSG00000270641_TSIX,0.006861032043,0.006861032043
ENSG00000236039_AC019117.1,0.006831569204,0.006831569204
ENSG00000101222_SPEF1,0.006827338744,0.006827338744
ENSG00000153157_SYCP2L,-0.006731639599,0.006731639599
ENSG00000223701_RAET1E-AS1,-0.006543547726,0.006543547726
ENSG00000239332_LINC01119,-0.006474385519,0.006474385519
ENSG00000287927_AC100801.2,-0.006420556252,0.006420556252
ENSG00000260566_AC127459.1,-0.006399964285,0.006399964285
ENSG00000254852_NPIPA2,0.006371301219,0.006371301219
ENSG00000231304_SGO1-AS1,0.006286962517,0.006286962517
ENSG00000225684_FAM225B,-0.006232099106,0.006232099106
ENSG00000115850_LCT,0.006173567238,0.006173567238
ENSG00000250548_LINC01303,-0.006096861947,0.006096861947
ENSG00000176428_VPS37D,-0.006085907354,0.006085907354
ENSG00000224017_LINC01449,-0.005861901247,0.005861901247
ENSG00000081853_PCDHGA2,0.005806620135,0.005806620135
ENSG00000135502_SLC26A10,-0.005721441357,0.005721441357
ENSG00000197353_LYPD2,-0.005701947631,0.005701947631
ENSG00000285723_AL034430.2,0.005428418905,0.005428418905
ENSG00000249158_PCDHA11,0.005278062909,0.005278062909
ENSG00000160716_CHRNB2,0.005138765413,0.005138765413
ENSG00000236529_AC093582.1,0.005092807323,0.005092807323
ENSG00000167244_IGF2,-0.005017491995,0.005017491995
ENSG00000117477_CCDC181,-0.005009144183,0.005009144183
ENSG00000287133_AC007279.2,0.004997151253,0.004997151253
ENSG00000133067_LGR6,-0.004976211561,0.004976211561
ENSG00000075884_ARHGAP15,0.004952861257,0.004952861257
ENSG00000286732_AC091181.2,0.004676204007,0.004676204007
ENSG00000229153_EPHA1-AS1,-0.004584621887,0.004584621887
ENSG00000259818_AL606760.3,0.00457030375,0.00457030375
ENSG00000235142_LINC02532,0.004476704998,0.004476704998
ENSG00000147872_PLIN2,-0.004377263251,0.004377263251
ENSG00000071246_VASH1,-0.004327793796,0.004327793796
ENSG00000226520_KIRREL1-IT1,-0.004315132584,0.004315132584
ENSG00000188338_SLC38A3,-0.004209477248,0.004209477248
ENSG00000275557_AC242842.1,-0.004159794066,0.004159794066
ENSG00000257366_AC138969.3,0.003942052879,0.003942052879
ENSG00000231119_AL031666.1,0.003895023547,0.003895023547
ENSG00000251365_LINC02236,0.003872048552,0.003872048552
ENSG00000276851_AC002401.4,0.003772618942,0.003772618942
ENSG00000121769_FABP3,-0.003755237741,0.003755237741
ENSG00000181085_MAPK15,-0.003728462857,0.003728462857
ENSG00000076716_GPC4,0.003654902883,0.003654902883
ENSG00000269482_Z69720.1,-0.003653753145,0.003653753145
ENSG00000177453_NIM1K,-0.003607519892,0.003607519892
ENSG00000196993_NPIPB9,0.003580925652,0.003580925652
ENSG00000092607_TBX15,-0.003538068378,0.003538068378
ENSG00000236617_AC127070.1,0.003531649005,0.003531649005
ENSG00000286782_AL355377.3,-0.003446779855,0.003446779855
ENSG00000116299_KIAA1324,-0.003388294908,0.003388294908
ENSG00000273212_AC000068.2,0.003344957438,0.003344957438
ENSG00000166664_CHRFAM7A,0.003193935372,0.003193935372
ENSG00000164199_ADGRV1,-0.003149798189,0.003149798189
ENSG00000140279_DUOX2,0.003135654761,0.003135654761
ENSG00000240224_UGT1A5,-0.003040809913,0.003040809913
ENSG00000275850_AC005912.2,-0.002945196401,0.002945196401
ENSG00000138315_OIT3,0.002939244724,0.002939244724
ENSG00000266903_AC243964.3,-0.002897694818,0.002897694818
ENSG00000179774_ATOH7,-0.002829795821,0.002829795821
ENSG00000286094_AC026740.3,0.002811632873,0.002811632873
ENSG00000267980_AC007292.1,0.002811274703,0.002811274703
ENSG00000284934_AC048338.2,0.002652753845,0.002652753845
ENSG00000286035_AC073840.1,0.002633590271,0.002633590271
ENSG00000171916_LGALS9C,-0.002609035193,0.002609035193
ENSG00000225891_AL513365.2,0.002588856541,0.002588856541
ENSG00000277067_CU634019.1,0.00250351077,0.00250351077
ENSG00000250519_AP002784.1,-0.002496359951,0.002496359951
ENSG00000267072_NAGPA-AS1,-0.002492227581,0.002492227581
ENSG00000272716_AL121658.1,0.002489414496,0.002489414496
ENSG00000145244_CORIN,-0.002488308401,0.002488308401
ENSG00000167191_GPRC5B,-0.002469442455,0.002469442455
